Step,class_contrastive_both_mod_single_label_imgs - train_pair_loss
1969,1.160608768
1972,1.240903378
1973,1.222520471
1974,1.170409083
1975,1.134974003
1977,1.102008581
1978,1.097821474
1979,1.177975893
1980,1.269842386
1981,1.171191931
1982,1.148652792
1983,1.157501578
1984,1.10564661
1986,1.117907286
1987,1.117949963
1988,1.097362518
1989,1.098092198
1990,1.073509097
1991,1.117242455
1992,1.116390586
1993,1.116471291
1994,1.194818258
1995,1.193356276
1996,1.186045408
1999,1.143689394
2000,1.146295547
2001,1.18504715
2002,1.085551858
2003,1.144731641
2004,1.192557335
2005,1.086480021
2006,1.157933354
2007,1.119536281
2008,1.099176764
2009,1.137632847
2010,1.159004807
2011,1.216058254
2012,1.161408544
2014,1.300862074
2015,1.166802049
2016,1.154032111
2017,1.137339592
2019,1.093751431
2020,1.134998322
2022,1.119232059
2023,1.182567954
2025,1.190378666
2026,1.140590668
2027,1.200695157
2028,1.135486364
2029,1.185509801
2030,1.172978878
2031,1.167146564
2032,1.215770483
2033,1.079797029
2034,1.096054435
2035,1.160989642
2036,1.16044426
2037,1.12417388
2038,1.058784008
2039,1.174470782
2041,1.175538063
2043,1.240393162
2044,1.164115787
2045,1.192530036
2046,1.094902515
2047,1.126356959
2048,1.174982071
2049,1.121198773
2050,1.150848389
2052,1.152880669
2053,1.190349579
2054,1.200256586
2055,1.165378213
2056,1.14073348
2057,1.141428351
2058,1.117674589
2059,1.164884567
2060,1.165919542
2062,1.157494783
2063,1.159963131
2064,1.24361527
2065,1.182120323
2066,1.13033402
2067,1.201890826
2068,1.136885881
2069,1.139824629
2070,1.198815942
2071,1.139479637
2072,1.152471423
2073,1.185362577
2074,1.106720686
2076,1.179043293
2077,1.146257401
2079,1.246984243
2080,1.199631572
2081,1.119128585
2083,1.105943084
2084,1.097265959
2085,1.200514078
2087,1.158929348
2088,1.168404222
2091,1.211051583
2092,1.168855309
2093,1.161886215
2094,1.17678225
2095,1.202517152
2096,1.259738445
2097,1.184712052
2098,1.121256351
2099,1.200241685
2100,1.145347953
2101,1.100885868
2102,1.167077184
2103,1.134645462
2104,1.230714679
2106,1.132915139
2107,1.091113329
2108,1.241966009
2109,1.129542828
2111,1.200760007
2112,1.184106946
2113,1.230891585
2115,1.20242095
2116,1.15476501
2117,1.241175771
2118,1.205201983
2119,1.218652129
2122,1.230495214
2123,1.283905983
2124,1.125803947
2126,1.197393417
2127,1.160382986
2128,2.054211855
2130,1.194924951
2131,1.139626741
2133,1.207679033
2134,1.463144064
2137,1.136402607
2138,1.219413161
2139,1.108012915
2141,1.124781132
2142,1.201726437
2143,1.145155191
2144,1.063104033
2145,1.126011133
2146,1.124379635
2147,1.158385634
2148,1.11724472
2149,1.106926918
2150,1.080138564
2151,1.183891058
2152,1.287924767
2153,1.225658178
2155,1.187230706
2156,1.163603067
2157,1.162203431
2158,1.083055019
2160,1.125208139
2161,1.064183593
2162,1.204215765
2163,1.21283412
2165,1.09593749
2166,1.187315941
2167,1.216184258
2168,1.104426503
2169,1.186136603
2170,1.164439321
2171,1.281066418
2172,1.223639965
2173,1.12173295
2174,1.144482136
2175,1.124977469
2176,1.141538024
2177,1.139413118
2178,1.166468501
2180,1.141732931
2181,1.162579775
2182,1.182042837
2183,1.198692918
2184,1.101409793
2185,1.079886675
2187,1.141314626
2188,1.095324039
2189,1.14161098
2190,1.16716814
2191,1.123862267
2192,1.138196111
2193,1.222221375
2194,1.084334612
2195,1.110253096
2196,1.092988849
2199,1.163006067
2201,1.142263651
2202,1.204881549
2203,1.181566477
2204,1.146806479
2205,1.191292048
2206,1.116871238
2207,1.102147937
2208,1.100658536
2209,1.263897657
2210,1.114946246
2211,1.143678308
2212,1.10202527
2214,1.099416375
2215,1.14303863
2218,1.163378
2219,1.10048461
2220,1.129859805
2221,1.139870882
2222,1.156648755
2223,1.189100266
2224,1.235824704
2225,1.128896832
2227,1.227381945
2230,1.189830303
2231,1.24262929
2232,1.101172805
2233,1.118628979
2234,1.078402758
2235,1.153175354
2236,1.162799478
2237,1.080054522
2238,1.122508764
2239,1.201501966
2241,1.119559526
2242,1.160308599
2243,1.185377598
2244,1.176675797
2245,1.134963036
2246,1.124464035
2247,1.142611504
2248,1.219300508
2249,1.118561268
2250,1.122213364
2251,1.157840371
2252,1.14302206
2253,1.095204711
2254,1.101224303
2256,1.216690421
2257,1.156574726
2258,1.21403861
2259,1.094637394
2260,1.124137163
2261,1.218299747
2262,1.200929642
2263,1.172230721
2264,1.19643259
2265,1.202670455
2266,1.119603992
2268,1.093684673
2270,1.099360704
2271,1.142984629
2272,1.077122211
2273,1.172149181
2274,1.121062398
2275,1.157418728
2276,1.117433906
2277,1.198335409
2278,1.161078215
2279,1.100561619
2280,1.212411046
2281,1.098849058
2282,1.102126956
2283,1.083174109
2284,1.160468459
2285,1.058142185
2286,1.165266275
2287,1.060982943
2289,1.113890529
2290,1.138594627
2291,1.101423979
2292,1.117084026
2293,1.180684328
2295,1.163856387
2296,1.20427227
2297,1.124058604
2298,1.203527331
2299,1.183244824
2300,1.1577878
2301,1.161397576
2302,1.160506725
2303,1.257798195
2305,1.161290288
2307,1.204527617
2308,1.183257341
2309,1.080376863
2310,1.215330124
2311,1.140706539
2312,1.058532119
2313,1.159013748
2314,1.278703928
2316,1.174190998
2317,1.219376802
2318,1.081192613
2319,1.129963398
2320,1.122990608
2322,1.06815815
2323,1.251729846
2324,1.123843908
2325,1.136456251
2327,1.098505735
2328,1.192664146
2329,1.196507215
2330,1.135749698
2332,1.174566507
2334,1.198194027
2335,1.17822957
2336,1.140084028
2337,1.222210169
2338,1.143376708
2339,1.136317015
2340,1.13839674
2341,1.193244696
2342,1.09874177
2343,1.213281035
2344,1.139403701
2345,1.22541368
2346,1.16462934
2350,1.209312916
2351,1.146238565
2352,1.20492506
2353,1.146127582
2354,1.125088215
2356,1.077574253
2357,1.077732563
2358,1.191573858
2359,1.134600043
2360,1.077667952
2361,1.07848382
2362,1.139993548
2363,1.177492976
2364,1.159095645
2365,1.097779512
2366,1.121843815
2367,1.100927591
2368,1.098516107
2370,1.141601563
2371,1.195831776
2372,1.09357512
2373,1.059041619
2374,1.236081481
2376,1.161732674
2377,1.15576911
2378,1.08097589
2379,1.039218545
2380,1.13914144
2381,1.072304249
2382,1.195276976
2383,1.080813885
2384,1.234251976
2385,1.212961674
2386,1.078330874
2387,1.081228018
2388,1.177323222
2389,1.141097784
2391,1.151596427
2392,1.188903093
2393,1.154547691
2394,1.10397172
2395,1.129843593
2396,1.170998812
2397,1.082477331
2398,1.134394169
2399,1.081109881
2400,1.158529997
2401,1.193989992
2403,1.194933176
2405,1.080585122
2407,1.193300128
2408,1.158888578
2409,1.09753108
2410,1.137559414
2411,1.161720991
2412,1.213650346
2413,1.099202037
2414,1.155341268
2415,1.157313347
2417,1.152165294
2418,1.165395617
2419,1.218995929
2420,1.103881359
2421,1.238566041
2422,1.180997849
2424,1.177624941
2425,1.288090944
2426,1.115733504
2430,1.070742011
2431,1.214921951
2432,1.144254327
2435,1.114904523
2437,1.105203748
2438,1.139845967
2439,1.159094572
2440,1.17648077
2441,1.177391291
2442,1.113092422
2444,1.041159153
2445,1.136343956
2446,1.098683238
2447,1.116001368
2448,1.118217468
2449,1.275208831
2450,1.194029331
2451,1.156353712
2453,1.211983204
2454,1.218279243
2455,1.04105854
2457,1.101244211
2458,1.156313419
2459,1.158132315
2460,1.12013185
2461,1.042124748
2462,1.153020263
2463,1.038133383
2464,1.082424045
2465,1.130035877
2466,1.099705458
2467,1.148868084
2468,1.113656878
2469,1.194412947
2470,1.243682504
2472,1.091920614
2473,1.057188153
2475,1.113025546
2476,1.160088301
2477,1.120738864
2478,1.133530736
2480,1.229327202
2482,1.219127297
2484,1.135613918
2485,1.139711738
2487,1.205444574
2488,1.118063211
2490,1.192059755
2491,1.121629834
2492,1.096454382
2493,1.131249666
2494,1.078075409
2495,1.078053474
2496,1.135527015
2497,1.29058671
2500,1.121225357
2501,1.278598666
2502,1.077859879
2503,1.061148405
2504,1.158930182
2507,1.153022289
2508,1.101228595
2509,1.140615821
2512,1.19540596
2513,1.099657416
2514,1.132878184
2515,1.124363422
2516,1.189680099
2517,1.210526705
2518,1.196348906
2519,1.181693316
2521,1.080904722
2522,1.252247334
2523,1.133241653
2524,1.041468382
2527,1.057452679
2528,1.114433408
2529,1.214383721
2530,1.194999456
2531,1.137703419
2532,1.099486232
2533,1.187786937
2534,1.1204983
2535,1.230074167
2538,1.160884857
2539,1.115723372
2540,1.080217004
2541,1.171764612
2542,1.169263005
2543,1.122120261
2544,1.096187592
2545,1.17840457
2546,1.15321219
2547,1.129312277
2548,1.077397823
2549,1.135172367
2550,1.07737577
2551,1.138118625
2552,1.118790627
2553,1.13987577
2554,1.099505186
2555,1.080834746
2556,1.211620331
2557,1.171452165
2558,1.176808119
2559,1.197299957
2562,1.215116262
2563,1.12813437
2565,1.220092893
2566,1.097020626
2567,1.158365369
2568,1.140924335
2569,1.21043241
2570,1.176598072
2571,1.154457092
2572,1.235569239
2573,1.1537323
2574,1.080205798
2575,1.173661232
2576,1.197713971
2577,1.156820059
2578,1.141506195
2579,1.195433974
2580,1.156577826
2581,1.119756937
2582,1.097541451
2583,1.121611238
2584,1.192353964
2585,1.153388381
2587,1.121923208
2588,1.175496817
2589,1.162733316
2590,1.116228819
2592,1.244560719
2593,1.122299671
2594,1.181385517
2595,1.093627453
2596,1.114960909
2597,1.133397102
2598,1.177228212
2599,1.139814019
2600,1.094350576
2601,1.274490952
2602,1.120043755
2603,1.114837408
2604,1.13834691
2605,1.186608076
2606,1.161596775
2607,1.166253686
2608,1.121019125
2610,1.176667094
2611,1.150425792
2612,1.186312556
2613,1.100247025
2614,1.097647071
2615,1.15720129
2616,1.144520521
2617,1.155769825
2619,1.152747512
2620,1.058479786
2623,1.078265548
2624,1.136399508
2625,1.020942211
2626,1.194381595
2627,1.136824489
2628,1.136945009
2629,1.120910645
2630,1.214675188
2631,1.114565849
2632,1.153743029
2633,1.13538444
2634,1.170648813
2635,1.0800246
2636,1.140144587
2637,1.073885202
2638,1.174454451
2639,1.119469762
2640,1.08287549
2641,1.179606915
2642,1.195844531
2643,1.187615275
2644,1.147943735
2646,1.270291209
2647,1.097361207
2649,1.119253159
2651,1.257385731
2652,1.061089396
2653,1.18946743
2654,1.151149869
2656,1.064189792
2657,1.188222408
2658,1.135725617
2659,1.226024866
2660,1.057676077
2661,1.117209196
2662,1.15084362
2663,1.198147774
2664,1.135795832
2665,1.177757978
2666,1.199262023
2667,1.096601367
2668,1.077724218
2669,1.078961372
2670,1.042717695
2671,1.17283535
2673,1.096961856
2674,1.192903161
2675,1.171162248
2676,1.077834845
2677,1.176816106
2678,1.176975012
2679,1.19058156
2680,1.191555023
2682,1.083455086
2683,1.118433356
2684,1.148694277
2685,1.208175421
2686,1.077716231
2687,1.162085891
2688,1.239702106
2690,1.108420134
2691,1.184393883
2693,1.161295533
2694,1.197076321
2695,1.173640728
2696,1.185816407
2698,1.126661301
2700,1.060128093
2701,1.215010643
2702,1.162132025
2703,1.190640569
2704,1.156886339
2705,1.250069857
2706,1.158885717
2707,1.135926962
2708,1.115008593
2709,1.198406339
2710,1.184987783
2711,1.122022867
2714,1.192390442
2715,1.172609806
2716,1.155309081
2717,1.061121464
2718,1.058835387
2719,1.100976706
2720,1.126620293
2722,1.181389093
2723,1.148420572
2724,1.152118921
2725,1.143939495
2727,1.11729598
2728,1.230630755
2729,1.106356263
2732,1.199492455
2733,1.1387918
2734,1.128894806
2735,1.173371792
2736,1.151369572
2737,1.204778671
2738,1.256726742
2739,1.167474151
2740,1.144053936
2741,1.220871091
2742,1.096193075
2743,1.170342207
2744,1.072975516
2746,1.193823099
2749,1.277824044
2750,1.116746426
2751,1.227138042
2752,1.130777836
2755,1.199009895
2756,1.16034174
2757,1.138268471
2758,1.157284498
2759,1.140872478
2760,1.134588599
2761,1.096228957
2762,1.087318897
2763,1.234716773
2764,1.135071397
2765,1.197415352
2766,1.111917734
2767,1.167893291
2768,1.220005155
2769,1.11984086
2770,1.144105315
2772,1.095592856
2773,1.118006706
2774,1.215540528
2775,1.159474492
2776,1.148394585
2777,1.100424051
2778,1.097676516
2779,1.135470271
2782,1.171776772
2783,1.235023856
2784,1.136691928
2785,1.11680913
2786,1.157280326
2787,1.167786837
2788,1.149357677
2789,1.212684989
2790,1.153113127
2791,1.175228119
2792,1.139443159
2793,1.176295757
2794,1.149791479
2795,1.069686413
2796,1.115406036
2797,1.189250946
2798,1.201960802
2800,1.100136042
2802,1.173050523
2803,1.159879923
2804,1.171187639
2805,1.208094358
2808,1.208101034
2809,1.164761782
2810,1.151973963
2811,1.133158445
2812,1.139968991
2813,1.159542799
2815,1.040865898
2816,1.212069154
2818,1.151576996
2819,1.173153162
2820,1.087406516
2821,1.124037385
2822,1.142148256
2823,1.138863087
2824,1.13765192
2825,1.082166195
2826,1.141561508
2827,1.172755241
2828,1.133497596
2829,1.081389308
2830,1.097730637
2831,1.246262431
2832,1.153167129
2833,1.097778916
2835,1.117365956
2836,1.190960407
2837,1.133180737
2838,1.098490953
2839,1.155701518
2841,1.175403118
2842,1.100281715
2843,1.114911795
2844,1.076004982
2845,1.041867614
2846,1.15616107
2847,1.235661268
2848,1.179691792
2849,1.077836752
2850,1.17219162
2853,1.108835101
2854,1.18401134
2855,1.126089454
2856,1.118347406
2857,1.056810856
2858,1.221387148
2859,1.192651749
2860,1.223884106
2862,1.151455879
2863,1.134253621
2864,1.123823643
2865,1.160907269
2866,1.136412621
2867,1.176548243
2868,1.096440434
2869,1.154047847
2871,1.171491742
2873,1.091592073
2874,1.130318165
2875,1.19492054
2876,1.099060297
2877,1.11791873
2878,1.196486831
2879,1.113093734
2880,1.176688433
2881,1.121534228
2883,1.156899095
2885,1.163762569
2886,1.234172106
2887,1.169885397
2889,1.179731488
2890,1.095505238
2891,1.151762962
2892,1.151375055
2893,1.224531174
2895,1.098916411
2896,1.114968538
2898,1.20789516
2899,1.15129137
2900,1.135377526
2901,1.168155074
2902,1.098006725
2903,1.207074761
2904,1.151973963
2905,1.156981587
2906,1.175515413
2908,1.150649548
2909,1.112763286
2910,1.145084977
2911,1.103793383
2912,1.109097481
2914,1.085663676
2916,1.178793192
2917,1.209664822
2918,1.152536154
2919,1.174855351
2920,1.132224321
2921,1.210098386
2922,1.117214441
2923,1.11911869
2924,1.057519555
2925,1.18199563
2926,1.108864784
2927,1.205045104
2928,1.15625906
2929,1.134566903
2930,1.156837463
2931,1.119132519
2932,1.121413946
2933,1.119953752
2934,1.211951256
2935,1.19353199
2937,1.167439461
2938,1.114788175
2939,1.15520978
2940,1.098132133
2941,1.059587002
2943,1.160005093
2944,1.094174623
2945,1.117667913
2946,1.118939757
2948,1.19197166
2949,1.152264833
2950,1.098554134
2951,1.081173897
2952,1.166707277
2953,1.213198185
2954,1.168159723
2955,1.128923893
2956,1.192213297
2957,1.09999156
2958,1.095120311
2959,1.076589823
2960,1.093580961
2961,1.114198685
2962,1.146138668
2963,1.154440641
2964,1.059733272
2965,1.152207613
2966,1.149598598
2967,1.157969713
2968,1.256994963
2970,1.134357452
2971,1.176113486
2972,1.147524357
2973,1.157453299
2974,1.171582103
2975,1.154367208
2976,1.114941001
2977,1.12050426
2978,1.15455389
2979,1.141462326
2981,1.15102458
2982,1.109949112
2983,1.167692661
2984,1.171189308
2985,1.161319971
2986,1.16619122
2987,1.120625019
2988,1.078317523
2989,1.217980146
2990,1.134718657
2991,1.14245379
2992,1.198447585
2993,1.213514328
2995,1.117745638
2997,1.074743867
2998,1.140475154
2999,1.203766465
3000,1.159321189
3001,1.136521935
3003,1.255122423
3004,1.071974635
3005,1.196046591
3006,1.168301582
3007,1.12962842
3008,1.170256138
3009,1.120471239
3010,1.156786323
3011,1.156128049
3012,1.156089425
3013,1.140300035
3014,1.1470716
3015,1.157956481
3016,1.201242685
3017,1.125392675
3018,1.156757951
3019,1.063571215
3020,1.194888234
3021,1.227524042
3022,1.181657791
3024,1.096586943
3025,1.122131348
3026,1.151263237
3027,1.128301978
3028,1.214277267
3029,1.216546774
3030,1.119827747
3031,1.199870467
3032,1.161330581
3033,1.200214624
3034,1.219124079
3035,1.136494875
3036,1.215928793
3037,1.225565076
3038,1.163419962
3039,1.164234042
3040,1.111553431
3041,1.150808096
3042,1.106981993
3043,1.233931899
3044,1.189056158
3045,1.119974375
3046,1.169882298
3047,1.138577223
3051,1.196163058
3052,1.127470016
3053,1.241063356
3054,1.11451602
3056,1.166630507
3057,1.154001832
3059,1.050235033
3060,1.175522327
3061,1.158983588
3062,1.144656897
3063,1.098862529
3064,1.130844355
3065,1.162688494
3066,1.23276329
3067,1.226890206
3069,1.154314756
3070,1.237146735
3071,1.121818542
3072,1.196301222
3073,1.149899006
3074,1.171930671
3075,1.100610018
3079,1.118213177
3080,1.149586201
3081,1.231219769
3082,1.086170435
3083,1.20631361
3084,1.126534581
3085,1.209173679
3086,1.291705966
3087,1.136778831
3088,1.183990717
3089,1.121755123
3090,1.107934475
3091,1.213118911
3092,1.134910703
3093,1.149968505
3094,1.082105517
3095,1.098142147
3098,1.225294471
3099,1.23007822
3100,1.134077191
3101,1.111288786
3103,1.108426809
3105,1.121623635
3106,1.150149107
3108,1.120361209
3109,1.193279028
3110,1.176190376
3111,1.147620916
3112,1.079323292
3113,1.134674549
3114,1.11361289
3115,1.130950689
3117,1.155629754
3118,1.146690369
3119,1.161930799
3120,1.12923789
3122,1.188034296
3123,1.207923174
3124,1.170716405
3125,1.141204596
3126,1.359725237
3127,1.117917061
3128,1.192177415
3129,1.268621564
3130,1.112097621
3132,1.108624697
3133,1.196178198
3134,1.160856724
3135,1.247378349
3137,1.125742435
3138,1.108243227
3141,1.060888767
3143,1.245493531
3145,1.11023736
3146,1.175777078
3147,1.135129213
3148,1.159023762
3149,1.138318777
3150,1.09624362
3151,1.171875
3153,1.092083216
3154,1.233623505
3155,1.137855887
3156,1.154153585
3157,1.137872458
3159,1.095020771
3160,1.094866037
3161,1.196854591
3162,1.180155635
3163,1.118050337
3164,1.231160998
3165,1.166947961
3166,1.174728513
3167,1.072677255
3168,1.16149497
3169,1.148762941
3170,1.174741745
3171,1.141947627
3172,1.105694532
3173,1.174284101
3174,1.179563165
3175,1.083029509
3176,1.090517998
3177,1.156686544
3178,1.211043835
3182,1.084182978
3183,1.180012822
3184,1.205976248
3186,1.133887768
3187,1.137456656
3188,1.156567693
3189,1.122070909
3190,1.137727857
3191,1.106702328
3192,1.158168197
3193,1.210005879
3195,1.177827597
3197,1.062287331
3198,1.085855722
3199,1.148154378
3200,1.204661608
3201,1.120867133
3202,1.052150488
3203,1.099709272
3204,1.060446262
3205,1.132605553
3206,1.098360419
3207,1.144717097
3208,1.152231097
3209,1.134547472
3211,1.20599544
3213,1.308054447
3214,1.078322411
3215,1.074408054
3216,1.184156895
3217,1.192572832
3218,1.194509864
3219,1.198758721
3220,1.136173248
3221,1.099241495
3222,1.168626666
3223,1.246777534
3224,1.150164843
3225,1.195674896
3226,1.148534536
3227,1.151805997
3228,1.180848956
3229,1.181619287
3230,1.151780367
3231,1.119240284
3232,1.092770815
3233,1.122678757
