Step,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MIN,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MAX
9814,0.000383921,0.000383921,0.000383921
9815,0.011847963,0.011847963,0.011847963
9816,0.000386341,0.000386341,0.000386341
9817,0.028814157,0.028814157,0.028814157
9818,0.021029426,0.021029426,0.021029426
9819,0.004284761,0.004284761,0.004284761
9820,0.021366611,0.021366611,0.021366611
9821,0.004327529,0.004327529,0.004327529
9822,0.037458517,0.037458517,0.037458517
9823,0.000413987,0.000413987,0.000413987
9826,0.029243764,0.029243764,0.029243764
9828,0.01648329,0.01648329,0.01648329
9829,0.003314489,0.003314489,0.003314489
9830,0.028571477,0.028571477,0.028571477
9831,0.015398603,0.015398603,0.015398603
9832,0.007014259,0.007014259,0.007014259
9833,0.01394001,0.01394001,0.01394001
9834,0.003686684,0.003686684,0.003686684
9835,0.011963377,0.011963377,0.011963377
9836,0.019644804,0.019644804,0.019644804
9837,0.000312645,0.000312645,0.000312645
9838,0.00036308,0.00036308,0.00036308
9839,0.015850974,0.015850974,0.015850974
9840,0.003749904,0.003749904,0.003749904
9841,0.011915196,0.011915196,0.011915196
9842,0.017411342,0.017411342,0.017411342
9843,0.025150962,0.025150962,0.025150962
9845,0.003729381,0.003729381,0.003729381
9846,0.010515004,0.010515004,0.010515004
9847,0.003765924,0.003765924,0.003765924
9848,0.004281179,0.004281179,0.004281179
9849,0.004283854,0.004283854,0.004283854
9850,0.011087234,0.011087234,0.011087234
9851,0.007594205,0.007594205,0.007594205
9852,0.007309004,0.007309004,0.007309004
9853,0.029864417,0.029864417,0.029864417
9855,0.009491752,0.009491752,0.009491752
9856,0.043015763,0.043015763,0.043015763
9857,0.007816538,0.007816538,0.007816538
9858,0.010523526,0.010523526,0.010523526
9859,0.004184195,0.004184195,0.004184195
9860,0.009027067,0.009027067,0.009027067
9861,0.007162668,0.007162668,0.007162668
9862,0.000326986,0.000326986,0.000326986
9863,0.00768268,0.00768268,0.00768268
9864,0.000306796,0.000306796,0.000306796
9865,0.031314038,0.031314038,0.031314038
9866,0.003773936,0.003773936,0.003773936
9868,0.008146339,0.008146339,0.008146339
9869,0.011664103,0.011664103,0.011664103
9870,0.013181197,0.013181197,0.013181197
9871,0.007520733,0.007520733,0.007520733
9872,0.012930408,0.012930408,0.012930408
9873,0.017397229,0.017397229,0.017397229
9874,0.003783344,0.003783344,0.003783344
9876,0.026359707,0.026359707,0.026359707
9879,0.020541966,0.020541966,0.020541966
9880,0.024956401,0.024956401,0.024956401
9882,0.028906088,0.028906088,0.028906088
9883,0.018931838,0.018931838,0.018931838
9884,0.011057686,0.011057686,0.011057686
9885,0.024670087,0.024670087,0.024670087
9886,0.004293594,0.004293594,0.004293594
9887,0.007168334,0.007168334,0.007168334
9888,0.008306687,0.008306687,0.008306687
9889,0.00802373,0.00802373,0.00802373
9890,0.000356796,0.000356796,0.000356796
9892,0.003608155,0.003608155,0.003608155
9893,0.022123612,0.022123612,0.022123612
9894,0.027226446,0.027226446,0.027226446
9895,0.002658956,0.002658956,0.002658956
9896,0.006676652,0.006676652,0.006676652
9897,0.00769396,0.00769396,0.00769396
9898,0.013700881,0.013700881,0.013700881
9900,0.003705426,0.003705426,0.003705426
9901,0.029598359,0.029598359,0.029598359
9902,0.003717521,0.003717521,0.003717521
9903,0.030589581,0.030589581,0.030589581
9905,0.004020492,0.004020492,0.004020492
9906,0.000340872,0.000340872,0.000340872
9907,0.011580769,0.011580769,0.011580769
9909,0.008157452,0.008157452,0.008157452
9910,0.013972337,0.013972337,0.013972337
9911,0.008566467,0.008566467,0.008566467
9913,0.00428903,0.00428903,0.00428903
9914,0.017299296,0.017299296,0.017299296
9916,0.013921028,0.013921028,0.013921028
9917,0.007851754,0.007851754,0.007851754
9918,0.000387601,0.000387601,0.000387601
9920,0.010492378,0.010492378,0.010492378
9921,0.021284051,0.021284051,0.021284051
9922,0.000309235,0.000309235,0.000309235
9923,0.000335664,0.000335664,0.000335664
9924,0.025827402,0.025827402,0.025827402
9925,0.000336234,0.000336234,0.000336234
9926,0.015872678,0.015872678,0.015872678
9928,0.015170272,0.015170272,0.015170272
9929,0.026001288,0.026001288,0.026001288
9930,0.007054881,0.007054881,0.007054881
9932,0.000313461,0.000313461,0.000313461
9933,0.003723987,0.003723987,0.003723987
9934,0.016225042,0.016225042,0.016225042
9937,0.021638982,0.021638982,0.021638982
9939,0.041382436,0.041382436,0.041382436
9940,0.016813964,0.016813964,0.016813964
9941,0.019712714,0.019712714,0.019712714
9942,0.019572806,0.019572806,0.019572806
9943,0.008860209,0.008860209,0.008860209
9944,0.013046918,0.013046918,0.013046918
9945,0.008184499,0.008184499,0.008184499
9946,0.000396983,0.000396983,0.000396983
9948,0.011678232,0.011678232,0.011678232
9949,0.056848604,0.056848604,0.056848604
9950,0.019205164,0.019205164,0.019205164
9951,0.007730554,0.007730554,0.007730554
9952,0.016136982,0.016136982,0.016136982
9953,0.017210646,0.017210646,0.017210646
9954,0.005650711,0.005650711,0.005650711
9956,0.0175987,0.0175987,0.0175987
9957,0.013894352,0.013894352,0.013894352
9958,0.004245735,0.004245735,0.004245735
9959,0.026521243,0.026521243,0.026521243
9961,0.007776603,0.007776603,0.007776603
9963,0.069690414,0.069690414,0.069690414
9964,0.043642599,0.043642599,0.043642599
9965,0.000326532,0.000326532,0.000326532
9966,0.008271793,0.008271793,0.008271793
9967,0.007682924,0.007682924,0.007682924
9969,0.000319204,0.000319204,0.000319204
9970,0.014010889,0.014010889,0.014010889
9971,0.011990647,0.011990647,0.011990647
9972,0.011570826,0.011570826,0.011570826
9973,0.000329785,0.000329785,0.000329785
9974,0.003751328,0.003751328,0.003751328
9975,0.003755221,0.003755221,0.003755221
9976,0.020757157,0.020757157,0.020757157
9977,0.004298508,0.004298508,0.004298508
9978,0.01087285,0.01087285,0.01087285
9979,0.037103847,0.037103847,0.037103847
9980,0.003720991,0.003720991,0.003720991
9981,0.000313715,0.000313715,0.000313715
9982,0.007703542,0.007703542,0.007703542
9983,0.008216925,0.008216925,0.008216925
9984,0.011679554,0.011679554,0.011679554
9985,0.004529488,0.004529488,0.004529488
9987,0.003744889,0.003744889,0.003744889
9988,0.033855129,0.033855129,0.033855129
9990,0.017873239,0.017873239,0.017873239
9991,0.007068669,0.007068669,0.007068669
9992,0.008265993,0.008265993,0.008265993
9993,0.004306404,0.004306404,0.004306404
9994,0.000367986,0.000367986,0.000367986
9995,0.01126598,0.01126598,0.01126598
9998,0.003788591,0.003788591,0.003788591
9999,0.011642615,0.011642615,0.011642615
10000,0.007779844,0.007779844,0.007779844
10002,0.015928829,0.015928829,0.015928829
10003,0.014039966,0.014039966,0.014039966
10004,0.000352779,0.000352779,0.000352779
10005,0.000472258,0.000472258,0.000472258
10006,0.003770661,0.003770661,0.003770661
10007,0.017977983,0.017977983,0.017977983
10010,0.022956114,0.022956114,0.022956114
10011,0.015215946,0.015215946,0.015215946
10012,0.016064409,0.016064409,0.016064409
10013,0.007691346,0.007691346,0.007691346
10014,0.004311788,0.004311788,0.004311788
10015,0.007703052,0.007703052,0.007703052
10017,0.007134531,0.007134531,0.007134531
10018,0.053731162,0.053731162,0.053731162
10019,0.015766602,0.015766602,0.015766602
10021,0.004309808,0.004309808,0.004309808
10022,0.013335085,0.013335085,0.013335085
10024,0.025130464,0.025130464,0.025130464
10025,0.00429069,0.00429069,0.00429069
10026,0.02158526,0.02158526,0.02158526
10027,0.010407452,0.010407452,0.010407452
10029,0.064434409,0.064434409,0.064434409
10030,0.007739131,0.007739131,0.007739131
10031,0.004276448,0.004276448,0.004276448
10032,0.004337822,0.004337822,0.004337822
10033,0.000350839,0.000350839,0.000350839
10034,0.02150635,0.02150635,0.02150635
10035,0.037256077,0.037256077,0.037256077
10036,0.025660895,0.025660895,0.025660895
10037,0.026305133,0.026305133,0.026305133
10039,0.026272085,0.026272085,0.026272085
10040,0.017746812,0.017746812,0.017746812
10041,0.010578381,0.010578381,0.010578381
10042,0.024490099,0.024490099,0.024490099
10044,0.003758599,0.003758599,0.003758599
10045,0.004225011,0.004225011,0.004225011
10046,0.009415149,0.009415149,0.009415149
10047,0.021248952,0.021248952,0.021248952
10048,0.01361093,0.01361093,0.01361093
10049,0.027477484,0.027477484,0.027477484
10050,0.000336204,0.000336204,0.000336204
10051,0.013532659,0.013532659,0.013532659
10052,0.040262587,0.040262587,0.040262587
10053,0.033575844,0.033575844,0.033575844
10055,0.000359003,0.000359003,0.000359003
10056,0.04036548,0.04036548,0.04036548
10057,0.011936515,0.011936515,0.011936515
10058,0.004302111,0.004302111,0.004302111
10059,0.013937177,0.013937177,0.013937177
10060,0.015415617,0.015415617,0.015415617
10061,0.020486055,0.020486055,0.020486055
10062,0.040917113,0.040917113,0.040917113
10063,0.00511872,0.00511872,0.00511872
10064,0.01717443,0.01717443,0.01717443
10065,0.033514567,0.033514567,0.033514567
10066,0.025093235,0.025093235,0.025093235
10067,0.019573774,0.019573774,0.019573774
10068,0.009554511,0.009554511,0.009554511
10069,0.000340524,0.000340524,0.000340524
10071,0.004273698,0.004273698,0.004273698
10072,0.00433174,0.00433174,0.00433174
10073,0.014414199,0.014414199,0.014414199
10074,0.017359203,0.017359203,0.017359203
10076,0.013559105,0.013559105,0.013559105
10077,0.00371888,0.00371888,0.00371888
10078,0.016440233,0.016440233,0.016440233
10080,0.006531297,0.006531297,0.006531297
10081,0.017065793,0.017065793,0.017065793
10082,0.015895337,0.015895337,0.015895337
10083,0.000364482,0.000364482,0.000364482
10084,0.01716657,0.01716657,0.01716657
10085,0.022568922,0.022568922,0.022568922
10086,0.024323279,0.024323279,0.024323279
10087,0.026060138,0.026060138,0.026060138
10088,0.019064438,0.019064438,0.019064438
10089,0.010555869,0.010555869,0.010555869
10092,0.007767876,0.007767876,0.007767876
10093,0.00666664,0.00666664,0.00666664
10094,0.015165939,0.015165939,0.015165939
10095,0.012940425,0.012940425,0.012940425
10096,0.004384315,0.004384315,0.004384315
10098,0.023142699,0.023142699,0.023142699
10099,0.008254912,0.008254912,0.008254912
10100,0.008163576,0.008163576,0.008163576
10101,0.007716907,0.007716907,0.007716907
10102,0.015816258,0.015816258,0.015816258
10103,0.009693472,0.009693472,0.009693472
10104,0.007790192,0.007790192,0.007790192
10105,0.026400089,0.026400089,0.026400089
10106,0.009589255,0.009589255,0.009589255
10107,0.004276514,0.004276514,0.004276514
10108,0.007691587,0.007691587,0.007691587
10109,0.017798394,0.017798394,0.017798394
10110,0.009398095,0.009398095,0.009398095
10111,0.016565807,0.016565807,0.016565807
10112,0.004266365,0.004266365,0.004266365
10113,0.009367429,0.009367429,0.009367429
10114,0.015583937,0.015583937,0.015583937
10115,0.015268967,0.015268967,0.015268967
10116,0.02683232,0.02683232,0.02683232
10117,0.005228731,0.005228731,0.005228731
10118,0.017680546,0.017680546,0.017680546
10119,0.004290505,0.004290505,0.004290505
10120,0.000311762,0.000311762,0.000311762
10121,0.04462947,0.04462947,0.04462947
10122,0.004332088,0.004332088,0.004332088
10125,0.003728898,0.003728898,0.003728898
10126,0.014308685,0.014308685,0.014308685
10127,0.004381756,0.004381756,0.004381756
10128,0.033849217,0.033849217,0.033849217
10129,0.000566017,0.000566017,0.000566017
10130,0.003755343,0.003755343,0.003755343
10131,0.000360298,0.000360298,0.000360298
10132,0.017304968,0.017304968,0.017304968
10133,0.007705226,0.007705226,0.007705226
10134,0.00681892,0.00681892,0.00681892
10135,0.011501355,0.011501355,0.011501355
10136,0.027469842,0.027469842,0.027469842
10137,0.003718618,0.003718618,0.003718618
10138,0.037219889,0.037219889,0.037219889
10139,0.033661459,0.033661459,0.033661459
10140,0.000349853,0.000349853,0.000349853
10142,0.033889618,0.033889618,0.033889618
10143,0.010510917,0.010510917,0.010510917
10145,0.013804168,0.013804168,0.013804168
10147,0.003714611,0.003714611,0.003714611
10148,0.019032888,0.019032888,0.019032888
10149,0.026077855,0.026077855,0.026077855
10150,0.008036302,0.008036302,0.008036302
10152,0.062560022,0.062560022,0.062560022
10153,0.012894748,0.012894748,0.012894748
10154,0.01117463,0.01117463,0.01117463
10155,0.013935629,0.013935629,0.013935629
10156,0.004366032,0.004366032,0.004366032
10157,0.007768739,0.007768739,0.007768739
10158,0.003808058,0.003808058,0.003808058
10159,0.032783695,0.032783695,0.032783695
10160,0.003910366,0.003910366,0.003910366
10161,0.025075432,0.025075432,0.025075432
10162,0.077408098,0.077408098,0.077408098
10163,0.025561608,0.025561608,0.025561608
10164,0.009486977,0.009486977,0.009486977
10165,0.011820948,0.011820948,0.011820948
10166,0.004294368,0.004294368,0.004294368
10167,0.017166873,0.017166873,0.017166873
10168,0.000374756,0.000374756,0.000374756
10169,0.013541849,0.013541849,0.013541849
10170,0.007710242,0.007710242,0.007710242
10171,0.009635918,0.009635918,0.009635918
10172,0.015719054,0.015719054,0.015719054
10173,0.004365805,0.004365805,0.004365805
10174,0.019340087,0.019340087,0.019340087
10175,0.000365611,0.000365611,0.000365611
10176,0.000361659,0.000361659,0.000361659
10177,0.029699631,0.029699631,0.029699631
10179,0.000333168,0.000333168,0.000333168
10180,0.00434469,0.00434469,0.00434469
10181,0.029624593,0.029624593,0.029624593
10182,0.016382158,0.016382158,0.016382158
10183,0.01399752,0.01399752,0.01399752
10184,0.028441392,0.028441392,0.028441392
10186,0.010179906,0.010179906,0.010179906
10187,0.020310825,0.020310825,0.020310825
10188,0.003768771,0.003768771,0.003768771
10189,0.017156709,0.017156709,0.017156709
10191,0.010747714,0.010747714,0.010747714
10192,0.038665466,0.038665466,0.038665466
10193,0.014824211,0.014824211,0.014824211
10194,0.017249806,0.017249806,0.017249806
10195,0.049483858,0.049483858,0.049483858
10196,0.024790524,0.024790524,0.024790524
10197,0.029787363,0.029787363,0.029787363
10199,0.000404309,0.000404309,0.000404309
10200,0.022439048,0.022439048,0.022439048
10201,0.003919709,0.003919709,0.003919709
10202,0.011587495,0.011587495,0.011587495
10203,0.019326331,0.019326331,0.019326331
10206,0.003693011,0.003693011,0.003693011
10207,0.00034687,0.00034687,0.00034687
10208,0.02416457,0.02416457,0.02416457
10209,0.000362183,0.000362183,0.000362183
10210,0.004339926,0.004339926,0.004339926
10212,0.007712591,0.007712591,0.007712591
10213,0.02547762,0.02547762,0.02547762
10214,0.000358735,0.000358735,0.000358735
10215,0.014845725,0.014845725,0.014845725
10216,0.047784619,0.047784619,0.047784619
10217,0.027514581,0.027514581,0.027514581
10218,0.025018983,0.025018983,0.025018983
10219,0.000328633,0.000328633,0.000328633
10220,0.045324691,0.045324691,0.045324691
10221,0.016905656,0.016905656,0.016905656
10222,0.003787083,0.003787083,0.003787083
10223,0.043260485,0.043260485,0.043260485
10224,0.019445319,0.019445319,0.019445319
10225,0.016260311,0.016260311,0.016260311
10226,0.017188549,0.017188549,0.017188549
10227,0.023228668,0.023228668,0.023228668
10228,0.003769824,0.003769824,0.003769824
10229,0.000359398,0.000359398,0.000359398
10230,0.00418614,0.00418614,0.00418614
10231,0.025981257,0.025981257,0.025981257
10233,0.003796699,0.003796699,0.003796699
10235,0.000319794,0.000319794,0.000319794
10236,0.003707284,0.003707284,0.003707284
10238,0.022486126,0.022486126,0.022486126
10239,0.004314481,0.004314481,0.004314481
10240,0.000336464,0.000336464,0.000336464
10241,0.008222993,0.008222993,0.008222993
10242,0.022560487,0.022560487,0.022560487
10243,0.004366582,0.004366582,0.004366582
10246,0.003749608,0.003749608,0.003749608
10247,0.011725805,0.011725805,0.011725805
10248,0.0003669,0.0003669,0.0003669
10249,0.019747265,0.019747265,0.019747265
10250,0.00377455,0.00377455,0.00377455
10251,0.004322289,0.004322289,0.004322289
10252,0.02110854,0.02110854,0.02110854
10253,0.013402021,0.013402021,0.013402021
10254,0.003722717,0.003722717,0.003722717
10255,0.00741305,0.00741305,0.00741305
10258,0.003745039,0.003745039,0.003745039
10260,0.004284475,0.004284475,0.004284475
10261,0.015927196,0.015927196,0.015927196
10262,0.008318338,0.008318338,0.008318338
10263,0.005773472,0.005773472,0.005773472
10264,0.008385381,0.008385381,0.008385381
10265,0.007660284,0.007660284,0.007660284
10266,0.007718405,0.007718405,0.007718405
10267,0.02570847,0.02570847,0.02570847
10268,0.003697775,0.003697775,0.003697775
10269,0.004367262,0.004367262,0.004367262
10270,0.013036846,0.013036846,0.013036846
10271,0.007079098,0.007079098,0.007079098
10272,0.031109642,0.031109642,0.031109642
10273,0.00035694,0.00035694,0.00035694
10274,0.000319976,0.000319976,0.000319976
10275,0.011620846,0.011620846,0.011620846
10277,0.027600942,0.027600942,0.027600942
10278,0.016794685,0.016794685,0.016794685
10279,0.008314708,0.008314708,0.008314708
10280,0.015251224,0.015251224,0.015251224
10282,0.003731326,0.003731326,0.003731326
10283,0.01978223,0.01978223,0.01978223
10284,0.004278378,0.004278378,0.004278378
10285,0.018573619,0.018573619,0.018573619
10287,0.016865944,0.016865944,0.016865944
10288,0.025424093,0.025424093,0.025424093
10289,0.00949673,0.00949673,0.00949673
10290,0.000341525,0.000341525,0.000341525
10291,0.003716928,0.003716928,0.003716928
10292,0.00042494,0.00042494,0.00042494
10293,0.057969026,0.057969026,0.057969026
10294,0.02165175,0.02165175,0.02165175
10295,0.021111943,0.021111943,0.021111943
10296,0.008265214,0.008265214,0.008265214
10297,0.003758816,0.003758816,0.003758816
10298,0.003710398,0.003710398,0.003710398
10299,0.000363036,0.000363036,0.000363036
10300,0.009599758,0.009599758,0.009599758
10301,0.007643938,0.007643938,0.007643938
10302,0.013762142,0.013762142,0.013762142
10303,0.019955624,0.019955624,0.019955624
10304,0.034602333,0.034602333,0.034602333
10305,0.017473856,0.017473856,0.017473856
10306,0.035427451,0.035427451,0.035427451
10307,0.018440012,0.018440012,0.018440012
10310,0.000398823,0.000398823,0.000398823
10311,0.045545105,0.045545105,0.045545105
10312,0.004344198,0.004344198,0.004344198
10314,0.008289114,0.008289114,0.008289114
10315,0.000370688,0.000370688,0.000370688
10316,0.00766432,0.00766432,0.00766432
10319,0.029252961,0.029252961,0.029252961
10320,0.011661117,0.011661117,0.011661117
10321,0.029830974,0.029830974,0.029830974
10322,0.029050235,0.029050235,0.029050235
10323,0.009531612,0.009531612,0.009531612
10324,0.028047862,0.028047862,0.028047862
10325,0.011707559,0.011707559,0.011707559
10326,0.000359016,0.000359016,0.000359016
10327,0.000416169,0.000416169,0.000416169
10329,0.027667271,0.027667271,0.027667271
10330,0.000567475,0.000567475,0.000567475
