Step,class_contrastive_both_mod_single_label_imgs - train_rgb_class_pull_loss_rgb
11364,0.507532895
11365,0.005645752
11367,0.003734145
11368,0.025349818
11369,0.252967983
11370,0.032706704
11371,0.523908794
11372,0.010908291
11373,0.026503436
11374,0.254121393
11375,0.006911818
11376,0.0002105
11377,0.281552464
11379,0.015929237
11380,0.260308743
11381,0.007726936
11382,0.005762426
11383,0.004222251
11384,0.008208857
11385,0.000217981
11386,0.000235656
11388,0.007678105
11389,0.01521364
11390,0.000227184
11394,0.041696977
11395,0.278061002
11397,0.004233076
11398,0.262410223
11400,0.266470283
11401,0.281722814
11402,0.006269315
11403,0.004162797
11404,0.027348991
11406,0.007503132
11407,0.010986722
11408,0.017546304
11409,0.004494323
11412,0.000250181
11413,0.017449956
11414,0.05963948
11415,0.266766578
11416,0.011800605
11417,0.003606167
11418,0.013694578
11419,0.000216134
11421,0.000218371
11422,0.264994204
11423,0.002314755
11424,0.025851488
11425,0.007593281
11426,0.013126231
11427,0.022884216
11428,0.25561586
11429,0.003601338
11430,0.000196777
11431,0.01554553
11432,0.013201732
11433,0.033461407
11434,0.260122776
11435,0.001461643
11436,0.011679403
11437,0.007558313
11438,0.040141225
11439,0.004525618
11440,0.265900701
11442,0.018720213
11443,0.270881176
11444,0.015798522
11445,0.02116059
11448,0.042724244
11449,0.004143392
11450,0.018037872
11451,0.003657528
11452,0.00020316
11453,0.003633289
11454,0.265783995
11455,0.01172414
11456,0.291372538
11457,0.049524013
11458,0.303532869
11460,0.000211426
11461,0.000221395
11463,0.019932123
11464,0.26067394
11465,0.004957647
11466,0.511439562
11467,0.252983958
11468,0.003514128
11469,0.270844012
11472,0.017156735
11473,0.018065991
11475,0.000196155
11476,0.267283499
11477,0.000215872
11478,0.011802824
11481,0.008360515
11482,0.004259746
11483,0.000202845
11484,0.031213323
11485,0.257519603
11486,0.250171423
11487,0.003485872
11488,0.016691379
11489,0.007394804
11491,0.004132906
11492,0.266975969
11493,0.004159531
11494,0.026927343
11495,0.007319602
11496,0.003564192
11497,0.010411915
11498,0.00860453
11499,0.011741264
11500,0.250164032
11502,0.032466456
11503,0.0002162
11504,0.000205439
11505,0.00877592
11506,0.024652606
11507,0.004156801
11508,0.000236995
11509,0.291111082
11510,0.004115131
11511,0.289451212
11512,0.003591058
11513,0.004172816
11514,0.000186423
11515,0.004832284
11517,0.024885297
11518,0.254142672
11520,0.003317919
11521,0.019742064
11522,0.007596516
11523,0.011814814
11524,0.020735513
11525,0.003068926
11527,0.004605758
11529,0.015247203
11532,0.000593571
11533,0.264262557
11534,0.007648127
11536,0.00021331
11537,0.250156134
11538,0.031129511
11540,0.250163972
11541,0.035961103
11542,0.50657326
11543,0.009589697
11544,0.004922274
11545,0.023354921
11546,0.021386821
11547,0.01787786
11548,0.004687335
11549,0.004196672
11550,0.019709032
11552,0.263832241
11553,0.258280814
11556,0.000224014
11557,0.031939555
11558,0.010982435
11559,0.25356552
11560,0.006898292
11561,0.272245347
11562,0.008177763
11563,0.01626521
11564,0.265962243
11565,0.003654052
11566,0.253486216
11567,0.003716443
11568,0.000201264
11570,0.021079386
11571,0.009529225
11572,0.003664102
11574,0.260394394
11575,0.003648905
11576,0.269652218
11577,0.00336348
11578,0.015715888
11579,0.017312994
11580,0.018732093
11581,0.274272293
11583,0.015954044
11584,0.022327865
11586,0.019769482
11587,0.271568447
11588,0.253482908
11589,0.040162709
11590,0.020431483
11591,0.250152469
11592,0.010449281
11593,0.065851219
11594,0.004128543
11595,0.003597726
11596,0.253524095
11597,0.004198837
11598,0.012108803
11599,0.000536616
11600,0.015274936
11601,0.001287527
11602,0.05667229
11603,0.003699344
11604,0.003048678
11605,0.25311625
11606,0.011888938
11607,0.285396278
11608,0.518860817
11610,0.00768175
11611,0.006867739
11613,0.003578712
11614,0.013352992
11615,0.030930808
11616,0.026469301
11617,0.006848412
11620,0.016034195
11621,0.010579076
11623,0.004665503
11624,0.025887588
11625,0.260376304
11627,0.030431498
11628,0.016191103
11630,0.01860361
11631,0.00019978
11632,0.008164843
11633,0.302831352
11634,0.001619883
11635,0.250161201
11637,0.006390102
11638,0.007239103
11639,0.255936116
11640,0.009936338
11641,0.013876401
11643,0.021734346
11644,0.264403462
11645,0.26618582
11646,0.01520532
11647,0.005439973
11649,0.004100474
11650,0.015226961
11652,0.005361133
11653,0.25418219
11654,0.013479562
11655,0.016005022
11656,0.008153976
11657,0.012728613
11658,0.009345257
11659,0.008235689
11660,0.0196364
11661,0.007566584
11662,0.258606076
11664,0.003613618
11665,0.003653612
11666,0.030086024
11667,0.00424083
11669,0.013486246
11670,0.040381126
11671,0.01782061
11672,0.256829172
11673,0.00783261
11675,0.262364507
11676,0.257414669
11677,0.262249351
11679,0.006651005
11680,0.251817495
11681,0.004180109
11682,0.000192322
11683,0.01165592
11684,0.010349916
11685,0.000193018
11687,0.28755638
11688,0.250145882
11689,0.014823897
11691,0.008066594
11692,0.001747993
11693,0.022774555
11694,0.25621888
11695,0.274141967
11696,0.004188617
11697,0.000212269
11698,0.012100917
11699,0.008013314
11701,0.007006285
11702,0.011511625
11704,0.003599069
11705,0.00019515
11706,0.007093524
11708,0.003695338
11709,0.276735157
11710,0.018617526
11711,0.010235894
11712,0.004213032
11713,0.012539674
11714,0.007273485
11715,0.013849886
11718,0.023702964
11719,0.004155631
11720,0.2844823
11721,0.027866779
11722,0.004144164
11723,0.260534436
11724,0.269277304
11725,0.004159592
11726,0.010036903
11727,0.260337383
11728,0.013596939
11729,0.262454808
11730,0.287419736
11731,0.012897992
11732,0.003622053
11734,0.010286245
11735,0.256516427
11736,0.271815151
11737,0.004176164
11738,0.003842526
11739,0.526611447
11741,0.000207123
11742,0.039360635
11743,0.75283134
11745,0.254904389
11746,0.253046304
11748,0.01164862
11749,0.011560517
11751,0.00418145
11752,0.042896181
11753,0.258384109
11754,0.006461769
11755,0.017847516
11756,0.266001731
11757,0.003569991
11758,0.011733834
11759,0.2536017
11761,0.003444824
11762,0.011408182
11763,0.003621581
11764,0.016938167
11766,0.015843043
11767,0.007580016
11768,0.003870577
11769,0.0133818
11770,0.004140778
11772,0.004157261
11773,0.004159722
11774,0.268549114
11775,0.004051673
11776,0.00018318
11777,0.034224529
11778,0.004921709
11779,0.042434305
11781,0.020601548
11782,0.000199303
11783,0.01197633
11784,0.298131108
11785,0.003652763
11786,0.277054876
11787,0.004164754
11788,0.011369407
11789,0.007224295
11790,0.016144015
11791,0.008898951
11792,0.006895517
11793,0.023621725
11795,0.258935422
11796,0.000942367
11797,0.002871671
11799,0.014388049
11800,0.261489987
11801,0.00420517
11802,0.051385552
11803,0.256296754
11804,0.005969736
11805,0.015043723
11807,0.016763747
11808,0.277460039
11809,0.00705091
11810,0.008193173
11812,0.010239436
11813,0.261891842
11814,0.022835521
11815,0.002117501
11816,0.003573262
11818,0.01635202
11819,0.014916616
11820,0.007830588
11821,0.281354547
11822,0.045396432
11823,0.007521721
11824,0.00101571
11826,0.012735998
11827,0.011464225
11828,0.285189152
11829,0.006923506
11830,0.040092237
11831,0.278774351
11832,0.509670615
11833,0.001111731
11834,0.269883752
11835,0.017248183
11836,0.009391998
11837,0.041885536
11838,0.008526816
11839,0.015205962
11840,0.007497828
11841,0.007667756
11842,0.003611099
11843,0.292244822
11844,0.059457988
11845,0.021198409
11846,0.00022051
11847,0.012026057
11848,0.007543363
11849,0.002040112
11850,0.024664953
11854,0.019295724
11855,0.000192635
11856,0.250624418
11857,0.257451862
11858,0.01179405
11859,0.000210374
11860,0.012164965
11861,0.007033056
11862,0.017972609
11863,0.000197688
11865,0.003580374
11866,0.000177075
11867,0.265205294
11868,0.007708689
11869,0.003611293
11870,0.003692905
11871,0.254128635
11872,0.003641586
11873,0.253591985
11874,0.00018601
11875,0.008624992
11876,0.01275457
11877,0.253398091
11880,0.004060145
11881,0.017109931
11882,0.00018562
11883,0.017875873
11884,0.268428832
11886,0.003597526
11887,0.01852712
11888,0.026290152
11889,0.261775911
11890,0.165881917
11891,0.01689655
11892,0.011147221
11893,0.00695746
11895,0.022401774
11897,0.007573958
11898,0.016847838
11899,0.00359317
11901,0.007194654
11902,0.000215082
11903,0.296201885
11904,0.275287449
11905,0.009540271
11907,0.011952414
11908,0.003811921
11909,0.284315586
11910,0.000199604
11911,0.011092581
11912,0.00358225
11913,0.011780777
11914,0.008191668
11915,0.00441446
11916,0.000640369
11917,0.007672303
11918,0.01513193
11919,0.004150825
11920,0.274186045
11921,0.518383741
11922,0.004170896
11923,0.007121628
11924,0.0042039
11925,0.000189001
11926,0.007676827
11927,0.264562488
11928,0.021565761
11929,0.009285199
11930,0.302342415
11931,0.011744341
11932,0.007585723
11936,0.003593722
11937,0.002801153
11938,0.290863305
11939,0.017471811
11940,0.010060858
11941,0.017474117
11942,0.255416691
11943,0.007568168
11944,0.00718153
11945,0.016999137
11946,0.023001835
11947,0.266289175
11948,0.50356245
11949,0.004148975
11950,0.015649354
11951,0.015096165
11952,0.004152047
11953,0.004213183
11954,0.015173697
11955,0.030898485
11956,0.004139197
11957,0.000214364
11958,0.008160811
11959,0.000449739
11961,0.502907395
11962,0.007004133
11963,0.013885826
11964,0.274573058
11965,0.282616705
11966,0.019411996
11967,0.508616686
11968,0.265252709
11969,0.0156956
11970,0.000884073
11971,0.000179468
11972,0.018611815
11973,0.007017124
11974,0.011851016
11976,0.057029821
11978,0.000317133
11979,0.003560996
11980,0.009559292
11981,0.012037623
11982,0.003636249
11983,0.019032683
11984,0.023498189
11985,0.006787216
11986,0.000289964
11988,0.015274882
11989,0.001640581
11990,0.01142103
11991,0.019051753
11992,0.260338098
11993,0.030277953
11994,0.265177876
11995,0.003620553
11996,0.061878879
11997,0.017300602
11998,0.018174054
11999,0.000189555
12000,0.262671798
12002,0.253014892
12003,0.012298396
12004,0.250166774
12006,0.004210416
12007,0.258733243
12008,0.264971673
12009,0.021617722
12010,0.008072475
12011,0.008282233
12012,0.008217471
12013,0.017468957
12015,0.059986111
12016,0.514490843
12017,0.004166999
12018,0.011921513
12019,0.000194665
12021,0.003664635
12022,0.004557972
12023,0.003978903
12024,0.007644059
12026,0.254888594
12027,0.011831642
12028,0.012639271
12030,0.262589365
12031,0.009437861
12033,0.010955497
12034,0.295526028
12035,0.266666651
12036,0.001162546
12037,0.017230473
12038,0.033719566
12039,0.039291393
12040,0.259900242
12043,0.00751552
12044,0.004153471
12045,0.009485598
12046,0.032139961
12048,0.000182186
12049,0.025683012
12050,0.025796579
12051,0.011022256
12052,0.509639621
12053,0.007039958
12054,0.008437634
12055,0.000177426
12056,0.008431526
12057,0.025147036
12058,0.028244691
12060,0.008231703
12061,0.011088916
12062,0.000177294
12063,0.000174856
12064,0.049966186
12065,0.010499156
12066,0.007532221
12067,0.012055758
12069,0.000196664
12070,0.000174121
12071,0.004153991
12072,0.000181041
12073,0.006973584
12074,0.003995148
12075,0.265627116
12076,0.000194035
12077,0.004149057
12078,0.008117259
12079,0.058312416
12080,0.00364171
12081,0.000392488
12082,0.006789039
12083,0.005089967
12084,0.253704935
12086,0.272881836
12087,0.015836835
12089,0.013658136
12090,0.006150333
12091,0.004498223
12093,0.01257986
12094,0.008111458
12096,0.007475722
12097,0.015115697
12098,0.007554055
12099,0.034440633
12100,0.287592977
12101,0.250143349
12103,0.024845736
12104,0.008118645
12105,0.007644108
12107,0.517103493
12108,0.503543615
12109,0.256924868
12110,0.046407219
12111,0.253503293
12112,0.26497981
12113,0.536945343
12114,0.00018874
12115,0.250151038
12116,0.005575482
12117,0.007495639
12118,0.523368418
12121,0.021655286
12123,0.015299328
12124,0.014867897
12125,0.022381276
12126,0.00415615
12127,0.007563285
12128,0.026295533
12130,0.269813955
12131,0.008721367
12133,0.041390661
12134,0.000190037
12135,0.018170901
12136,0.254117638
12137,0.316247225
12138,0.529450595
12139,0.268856019
12140,0.000765074
12142,0.023483481
12143,0.000305245
12144,0.008073855
12145,0.034718007
12146,0.01234344
12147,0.018776273
12148,0.0272609
12150,0.003742642
12151,0.257813871
12152,0.008090463
12153,0.260910392
12154,0.292678863
12155,0.574580014
12156,0.019368432
12157,0.267347842
12158,0.015599757
12159,0.0036667
12160,0.274608791
12161,0.003675786
12162,0.261943728
12163,0.000435987
12164,0.042877913
12165,0.00024037
12166,0.007111442
12167,0.000193022
12168,0.000201868
12170,0.004069205
12171,0.268004954
12172,0.022099689
12173,0.297474861
12174,0.015906075
12175,0.025661554
12177,0.015431904
12178,0.009332407
12179,0.000195088
12180,0.000203203
12181,0.01581637
12182,0.307149827
12183,0.000198378
12184,0.004804269
12185,0.533355951
12186,0.01982934
12187,0.003042733
12188,0.274260759
12189,0.007523189
12190,0.318538129
12191,0.0035934
12192,0.024313932
12194,0.007045925
12195,0.007612512
12196,0.00777516
12197,0.009067165
12198,0.007667749
12200,0.024822321
12201,0.277545929
12202,0.013366254
12204,0.03488259
12205,0.01740713
12206,0.005033381
12207,0.258210242
12208,0.011522232
12211,0.011468126
12212,0.290591359
12214,0.269087672
12215,0.004375348
12217,0.011148518
12218,0.019925855
12219,0.007106627
12220,0.000214943
12221,0.017301785
12222,0.00500728
12223,0.254154265
12225,0.253470272
12226,0.271263927
12227,0.015135511
12229,0.004080716
12231,0.257367462
12232,0.569659293
12233,0.260436952
12234,0.011550134
12235,0.012008277
12236,0.003610076
12237,0.267039239
12238,0.250139207
12239,0.261033922
12240,0.01582614
12241,0.00019152
12242,0.292561442
12243,0.011208173
12244,0.012116361
12245,0.000194824
12246,0.261490673
12247,0.000165392
12248,0.005464804
12249,0.273318559
12250,0.015397042
12251,0.034569059
12252,0.534525096
12253,0.252916843
12254,0.006795572
12255,0.015408415
12258,0.016111601
12260,0.25357163
12261,0.007090331
12262,0.007810261
12263,0.000207731
12265,0.049711555
12268,0.018624708
12270,0.284111977
12271,0.515656948
12273,0.262225598
12276,0.288241059
12277,0.262628317
12278,0.262120754
12279,0.027421674
12281,0.013604442
12282,0.00924088
12283,0.007001038
12285,0.016438503
12286,0.025576161
12287,0.013602807
12288,0.255057544
12289,0.0036543
12290,0.007552302
12291,0.016384609
12292,0.009276216
12293,0.253489822
12294,0.003588312
12295,0.00934304
12296,0.017362624
12297,0.00172036
12298,0.261517733
12300,0.000195352
12301,0.269628674
12302,0.048328746
12304,0.003602524
12305,0.508424401
12306,0.003704525
12307,0.00800606
12308,0.00361709
12309,0.003571445
12310,0.028102163
12312,0.000178365
12314,0.257495165
12315,0.008106097
12316,0.012276964
12319,0.260863155
12320,0.005994667
12321,0.003760698
12322,0.265217394
12323,0.00018044
12324,0.000174285
12325,0.25012666
12328,0.012015989
12329,0.037357472
12330,0.004344943
12331,0.012836721
12332,0.015082696
12333,0.256297201
12334,0.003553946
12335,0.280604035
12336,0.284445792
12337,0.015758414
12339,0.003615836
12340,0.047269788
12341,0.00940554
12342,0.021891592
12343,0.511572719
12344,0.003581049
12345,0.32257238
12346,0.004163997
12347,0.262440443
12348,0.017694561
12350,0.021478355
12351,0.015192218
12352,0.004457395
12353,0.007525418
12354,0.007104645
12355,0.260893673
12356,0.003608738
12357,0.275197744
12358,0.005688518
12359,0.26138854
12360,0.013404877
12361,0.030153845
12362,0.007493482
12363,0.007026784
12364,0.002896651
12366,0.040994413
12367,0.029788585
12368,0.263018161
12369,0.012720718
12370,0.020078897
12373,0.01356192
12375,0.262017667
12376,0.01338631
12378,0.003544518
12380,0.05418504
12381,0.001732187
12382,0.009835595
12383,0.042133525
12384,0.003660745
12386,0.026352935
12387,0.008762521
12389,0.267848581
12390,0.07254383
12391,0.254003078
12393,0.257573187
12394,0.270307809
12395,0.5224756
12396,0.018383667
12397,0.257357866
12399,0.000183917
12400,0.003549915
12401,0.258455217
12402,0.010137618
12403,0.072308362
12405,0.02571607
12406,0.011734838
12407,0.063489914
12408,0.288742572
12409,0.515041888
12411,0.011139651
12413,0.009859487
12414,0.250126362
12415,0.04786187
12416,0.012670513
12418,0.021884948
12420,0.282168746
12422,0.012673832
12423,0.031198543
12424,0.274871707
12425,0.256596208
12426,0.014901998
12427,0.003594862
12428,0.010679333
12429,0.000169693
12430,0.015576641
12431,0.276981682
12432,0.278448075
12433,0.00701721
12434,0.014171552
12435,0.004275525
12436,0.003613456
12437,0.263218164
12438,0.250146359
12439,0.000170906
12440,0.756181479
12441,0.00363607
12442,0.011139692
12443,0.017051164
12444,0.000171405
12445,0.256965637
12447,0.024969405
12449,0.250134021
12450,0.000173813
12451,0.000171232
12453,0.254097492
12455,0.019173261
12456,0.256332159
12457,0.003689917
12458,0.007024026
12459,0.263998032
12460,0.04042571
12461,0.257660598
12462,0.011307709
12464,0.004205043
12465,0.003625219
12466,0.253512174
12467,0.116890073
12469,0.010645865
12470,0.007249766
12471,0.01732685
12472,0.013546919
12474,0.254091531
12476,0.281661093
12477,0.000174667
12478,0.260179937
12479,0.254142284
12480,0.253000796
12481,0.007055805
12482,0.005514891
12485,0.00769795
12486,0.026801895
12487,0.004141298
12488,0.011756578
12489,0.253629506
12490,0.01913571
12491,0.008149617
12492,0.014972331
12493,0.256768346
12494,0.000195695
12497,0.016739832
12499,0.284372956
12501,0.000193485
12503,0.017869014
12504,0.004110987
12505,0.000283457
12506,0.006935702
12507,0.017200105
12508,0.004140371
12509,0.004137564
12510,0.003572567
12511,0.012613906
12512,0.004177333
12513,0.01068413
12514,0.000177907
12515,0.004121508
12518,0.011771453
12519,0.030219292
12520,0.257425547
12522,0.262203962
12523,0.273816764
12524,0.010922579
12525,0.011708654
12526,0.011260336
12529,0.25729996
12531,0.019383863
12532,0.000482743
12533,0.007543252
12534,0.046563629
12535,0.011774004
12536,0.000607512
12537,0.039224267
12538,0.000175072
12540,0.013078926
12541,0.006883156
12542,0.298181027
12544,0.250135839
12545,0.004146198
12546,0.003535241
12547,0.280491173
12548,0.003561618
12550,0.506635427
12551,0.006724171
12555,0.006873772
12556,0.007802444
12557,0.019686162
12558,0.018320981
12559,0.033275332
12560,0.013673582
12561,0.034806039
12562,0.013663577
12564,0.004270369
12565,0.014628299
12566,0.01141499
12567,0.26575315
12568,0.026388984
12569,0.254184365
12570,0.257367879
12572,0.003600962
12573,0.000325365
12574,0.02677956
12575,0.260488302
12578,0.020877477
12579,0.003592473
12580,0.270039678
12582,0.003582495
12584,0.00436424
12585,0.018266527
12586,0.253436178
12587,0.008051171
12588,0.000176932
12589,0.024488583
12590,0.025455726
12591,0.020777002
12593,0.253722399
12594,0.014132944
12595,0.000157225
12596,0.003599443
12597,0.009493445
12598,0.25755614
12599,0.260370523
12600,0.008568225
12601,0.254069
12602,0.012529531
12603,0.000304521
12604,0.004149151
12605,0.256762326
12606,0.015636766
12607,0.01491192
12609,0.003583146
12611,0.27518028
12612,0.003519404
12613,0.030323623
12615,0.025817577
12616,0.000156239
12617,0.004156691
12618,0.014345245
12619,0.000185462
12620,0.25287497
12621,0.012460981
12624,0.253489941
12625,0.003549202
12626,0.250127226
12627,0.028947994
12628,0.262630939
12629,0.007600513
12630,0.024799706
12631,0.269120842
12632,0.003621354
12633,0.256815434
12634,0.013306725
12637,0.250114888
12638,0.00784661
12639,0.253498405
12640,0.013372081
12641,0.025433913
12643,0.023026489
12644,0.28495279
12646,0.019730307
12648,0.273230284
12649,0.000170891
12650,0.007008421
12651,0.536245227
12653,0.003666093
12654,0.003370726
12655,0.013797417
12656,0.02201185
12657,0.01160921
12658,0.015627205
12660,0.250147581
12661,0.511761308
12663,0.003777845
12664,0.017802821
12666,0.030567104
12668,0.000171922
12669,0.003594778
12670,0.029010138
12671,0.017102864
12672,0.004250647
12673,0.01173876
12674,0.007532576
12675,0.253536552
12676,0.007120779
12677,0.00409307
12678,0.026164522
12680,0.005673843
12681,0.003493039
12682,0.253043294
12683,0.013850987
12684,0.003818741
12685,0.000182667
12686,0.011398436
12688,0.004108547
12690,0.04224129
12692,0.014053617
12693,0.256892025
12694,0.006025444
12695,0.003549355
12696,0.005717232
12698,0.033492729
12701,0.521765828
12702,0.017127734
12703,0.009374695
12704,0.007978136
12706,0.513248861
12707,0.007426984
12708,0.000165473
12710,0.010817539
12711,0.008091842
12712,0.004102203
12713,0.007620119
12714,0.03025219
12715,0.009320537
12717,0.013230214
12718,0.0040886
12719,0.003517063
12720,0.011004044
12721,0.000157146
12722,0.000847585
12723,0.011128676
12724,0.028907724
12725,0.028873075
12726,0.007587599
12727,0.004122849
12728,0.004118197
12729,0.02431849
12730,0.260735691
12731,0.012190891
12732,0.006845618
12733,0.008161415
12735,0.268081963
12736,0.008125899
12737,0.293019116
12738,0.253040493
12739,0.250150591
12740,0.020146752
12741,0.014907436
12742,0.260274768
12744,0.030958915
12745,0.000178975
12746,0.003605821
12747,0.018530063
12749,0.254116595
12751,0.264508069
12752,0.295719296
12753,0.025253644
12755,0.003834722
12756,0.013227249
12757,0.009830662
12758,0.277345568
12760,0.013667024
12761,0.256796986
12762,0.060738459
12763,0.005173202
12764,0.028524816
12766,0.033234164
12767,0.017157201
12768,0.004006517
12769,0.254272133
12771,0.008203274
12772,0.004768816
12773,0.017827604
12774,0.29886207
12775,0.007259934
12776,0.003657745
12777,0.017941367
12778,0.049388763
12780,0.004146237
12781,0.021147236
12782,0.010173438
12783,0.257585287
12784,0.021777742
12785,0.004716955
12786,0.004330324
12787,0.271412373
12790,0.258446217
12791,0.273718685
12793,0.003652512
12795,0.013801478
12796,0.004620932
12799,0.505072832
12800,0.00094621
12801,0.013596415
12802,0.011865998
12803,0.010575459
12804,0.008187384
12806,0.512485266
12807,0.000982042
12808,0.004127947
12809,0.2643466
12810,0.015734553
12811,0.276836693
12812,0.013776347
12813,0.258795708
12814,0.008805644
12815,0.007097355
12816,0.071530081
12817,0.013348764
12818,0.025714045
12819,0.262799621
12820,0.0075796
12821,0.013808734
12823,0.260417074
12825,0.007031124
12826,0.252862453
12827,0.015575735
12829,0.024462
12830,0.014962071
12831,0.016564364
12833,0.509969056
12834,0.000159768
12835,0.519464374
12836,0.030168692
12838,0.00757649
12839,0.010656456
12840,0.000165002
12841,0.008564834
12842,0.002826035
12843,0.013793363
12844,0.021459527
12845,0.001245404
12846,0.258803993
12847,0.007505918
12848,0.003600895
12849,0.003760861
12850,0.000167761
12852,0.008114314
12853,0.256807387
12854,0.019018069
12856,0.265014231
12858,0.009514762
12859,0.003517621
12860,0.278208375
12861,0.014599206
12862,0.014014125
12863,0.261419386
12866,0.006678527
12867,0.011812598
12868,0.007516521
12869,0.278190374
12870,0.021192513
12871,0.004212082
12872,0.007021011
12873,0.037705053
12874,0.006793382
12875,0.021302136
12876,0.000172648
12879,0.004112497
12880,0.022995502
12881,0.000691047
12882,0.011755582
12883,0.008914309
12884,0.003602446
12885,0.011676137
12886,0.017402936
12887,0.255576432
12889,0.256286025
12890,0.000169804
12892,0.003739857
12893,0.011995131
12894,0.029011289
12895,0.004134669
12896,0.005001012
12897,0.004153391
12898,0.02965619
12899,0.00760201
12900,0.257116437
12901,0.013883599
12902,0.006988675
12903,0.003617232
12904,0.012843834
12906,0.010541891
12907,0.000737241
12909,0.022225192
12910,0.012320575
12911,0.016679484
12912,0.018782465
12913,0.265405566
12914,0.003627395
12915,0.007290457
12916,0.000175592
12917,0.000178045
12918,0.273752242
12919,0.269796193
12920,0.028425088
12921,0.017851051
12922,0.011672027
12923,0.003864793
12924,0.262004673
12926,0.041768119
12927,0.007306516
12928,0.003635204
12929,0.025404923
12930,0.262761533
12931,0.264914542
12933,0.010597997
12934,0.021311095
12936,0.253411114
12937,0.004228287
12938,0.25376603
12940,0.006099384
12941,0.004142555
12943,0.0001513
12944,0.033356834
12945,0.008113428
12946,0.020473024
12947,0.004147272
12948,0.003999063
12949,0.007579319
12950,0.00413128
12951,0.072783522
12952,0.250134945
12953,0.00752017
12954,0.009565708
12955,0.004114293
12956,0.293337077
12957,0.003584843
12958,0.01783004
12960,0.000164464
12961,0.268994331
12962,0.250135958
12963,0.011848706
12964,0.02980905
12965,0.008340567
12966,0.015180135
12967,0.021279683
12968,0.024950869
12969,0.000165739
12971,0.004112827
12972,0.004163509
12973,0.253389478
12974,0.017512303
12975,0.010697901
12976,0.342272282
12977,0.00405948
12978,0.01389611
12979,0.0165709
12980,0.502908945
12981,0.008195897
12982,0.019173853
12983,0.004118668
12984,0.015972355
12985,0.25634858
12987,0.268398881
12988,0.250125229
12989,0.001647041
12990,0.008202804
12991,0.002819837
12992,0.00551431
12993,0.003711962
12994,0.250129342
12995,0.00357695
12996,0.004142512
12997,0.250130892
12999,0.012538382
13001,0.000158862
13002,0.004376991
13004,0.314154804
13006,0.006936481
13007,0.006291758
13008,0.041923601
13010,0.004228748
13011,0.014938826
13012,0.009387148
13014,0.277323991
13015,0.253020108
13016,0.003566707
13017,0.004124914
13018,0.293307096
13019,0.003664652
13020,0.025582731
13021,0.004116841
13022,0.029289093
13024,0.259316713
13025,0.013209962
13027,0.021632865
13028,0.31284073
13029,0.01854874
13030,0.009611968
13031,0.000161073
13032,0.004118097
13033,0.25408259
13034,0.015345635
13035,0.011667285
13036,0.254046947
13037,0.277390301
13038,0.006528717
13039,0.267786205
13041,0.253021777
13042,0.284127533
13043,0.281814158
13044,0.279338211
13046,0.0082308
13047,0.256332725
13048,0.268034667
13049,0.012812634
13050,0.00748423
13053,0.025426621
13054,0.001703668
13056,0.256968886
13058,0.023249194
13059,0.283146888
13061,0.000296625
13062,0.000168719
13063,0.255456746
13064,0.132345855
13065,0.007515332
13066,0.025105255
13068,0.254169434
13069,0.004303039
13070,0.273463666
13071,0.269672364
13072,0.267425656
13074,0.007978735
13075,0.007531475
13076,0.025967512
13078,0.022621373
13081,0.258084089
13082,0.006876826
13083,0.01253218
13084,0.276780695
13085,0.000164441
13086,0.009248976
13087,0.003571705
13088,0.000151291
13089,0.004106035
13090,0.0108795
13092,0.268537074
13093,0.01503747
13095,0.253724039
13096,0.015919538
13099,0.284777105
13100,0.03334621
13101,0.004126785
13103,0.256596267
13104,0.000176026
13105,0.262717962
13106,0.007480163
13107,0.004015936
13108,0.268205434
13109,0.013567326
13110,0.00949001
13111,0.006895539
13112,0.021963473
13113,0.007545096
13114,0.289654344
13115,0.003356922
13116,0.006978284
13117,0.278733402
13118,0.004168225
13119,0.266416371
13120,0.035706237
13122,0.018411689
13123,0.024684576
13124,0.014117475
13125,0.006917917
13126,0.000165423
13127,0.012231192
13129,0.26015535
13130,0.027269766
13131,0.006895462
13132,0.001047055
13133,0.002887221
13134,0.015656259
13135,0.000151476
13138,0.033217795
13139,0.010949031
13140,0.025171908
13141,0.007552829
13142,0.263982683
13143,0.004102703
13144,0.503479898
13145,0.011969652
13146,0.128556371
13149,0.011904513
13150,0.007243835
13151,0.000179304
13152,0.012079477
13153,0.004064874
13155,0.261857301
13156,0.000172108
13157,0.01574897
13158,0.252887845
13160,0.000169985
13161,0.012679047
13162,0.028681012
13163,0.252949089
13164,0.013937104
13165,0.00269999
13166,0.012677396
13167,0.024849815
13168,0.261727571
13169,0.292400599
13171,0.01176984
13172,0.025054159
13173,0.013785989
13174,0.26359117
13176,0.300688922
13177,0.283622146
13178,0.000171293
13179,0.25807035
13180,0.253388733
13182,0.004162733
13183,0.011814587
13184,0.012311444
13185,0.0001622
13186,0.011829618
13187,0.004161745
13188,0.260967523
13189,0.008280659
13190,0.015425527
13192,0.014484668
13194,0.004045504
13195,0.264032841
13196,0.011797282
13197,0.008607014
13198,0.032817483
13199,0.019163158
13200,0.000175753
13203,0.000162384
13204,0.265497118
13205,0.267624944
13207,0.025531452
13208,0.324296057
13209,0.000151214
13210,0.003544177
13211,0.012851692
13212,0.007967846
13213,0.000167933
13214,0.015048915
13216,0.014662619
13217,0.007526393
13219,0.019885873
13221,0.015884917
13222,0.259737402
13223,0.253522366
13224,0.021143416
13225,0.011592035
13227,0.014668591
